     Energy       Flux            PL            PC          PL45   Filtered
         eV  ph/s/0.1%             -             -             -          -
1.85400e+05  2.106e+09  9.445716e-01  0.000000e+00  0.000000e+00  2.317e+05
1.85500e+05  2.096e+09  9.445936e-01  0.000000e+00  0.000000e+00  2.305e+05
1.85600e+05  2.085e+09  9.446156e-01  0.000000e+00  0.000000e+00  2.293e+05
1.85700e+05  2.075e+09  9.446376e-01  0.000000e+00  0.000000e+00  2.267e+05
1.85800e+05  2.065e+09  9.446596e-01  0.000000e+00  0.000000e+00  2.250e+05
1.85900e+05  2.054e+09  9.446815e-01  0.000000e+00  0.000000e+00  2.239e+05
1.86000e+05  2.044e+09  9.447035e-01  0.000000e+00  0.000000e+00  2.228e+05
1.86100e+05  2.034e+09  9.447254e-01  0.000000e+00  0.000000e+00  2.202e+05
1.86200e+05  2.024e+09  9.447473e-01  0.000000e+00  0.000000e+00  2.186e+05
1.86300e+05  2.014e+09  9.447692e-01  0.000000e+00  0.000000e+00  2.175e+05
1.86400e+05  2.004e+09  9.447911e-01  0.000000e+00  0.000000e+00  2.164e+05
1.86500e+05  1.994e+09  9.448130e-01  0.000000e+00  0.000000e+00  2.156e+05
1.86600e+05  1.984e+09  9.448348e-01  0.000000e+00  0.000000e+00  2.123e+05
1.86700e+05  1.974e+09  9.448567e-01  0.000000e+00  0.000000e+00  2.112e+05
1.86800e+05  1.964e+09  9.448785e-01  0.000000e+00  0.000000e+00  2.102e+05
1.86900e+05  1.955e+09  9.449003e-01  0.000000e+00  0.000000e+00  2.091e+05
1.87000e+05  1.945e+09  9.449221e-01  0.000000e+00  0.000000e+00  2.060e+05
1.87100e+05  1.935e+09  9.449439e-01  0.000000e+00  0.000000e+00  2.051e+05
1.87200e+05  1.926e+09  9.449656e-01  0.000000e+00  0.000000e+00  2.041e+05
1.87300e+05  1.916e+09  9.449874e-01  0.000000e+00  0.000000e+00  2.031e+05
1.87400e+05  1.907e+09  9.450091e-01  0.000000e+00  0.000000e+00  2.000e+05
1.87500e+05  1.897e+09  9.450309e-01  0.000000e+00  0.000000e+00  1.992e+05
1.87600e+05  1.888e+09  9.450526e-01  0.000000e+00  0.000000e+00  1.982e+05
1.87700e+05  1.878e+09  9.450743e-01  0.000000e+00  0.000000e+00  1.972e+05
1.87800e+05  1.869e+09  9.450960e-01  0.000000e+00  0.000000e+00  1.959e+05
1.87900e+05  1.860e+09  9.451177e-01  0.000000e+00  0.000000e+00  1.934e+05
1.88000e+05  1.851e+09  9.451393e-01  0.000000e+00  0.000000e+00  1.925e+05
1.88100e+05  1.841e+09  9.451610e-01  0.000000e+00  0.000000e+00  1.915e+05
1.88200e+05  1.832e+09  9.451826e-01  0.000000e+00  0.000000e+00  1.906e+05
1.88300e+05  1.823e+09  9.452042e-01  0.000000e+00  0.000000e+00  1.877e+05
1.88400e+05  1.814e+09  9.452258e-01  0.000000e+00  0.000000e+00  1.869e+05
1.88500e+05  1.805e+09  9.452474e-01  0.000000e+00  0.000000e+00  1.859e+05
1.88600e+05  1.796e+09  9.452690e-01  0.000000e+00  0.000000e+00  1.850e+05
1.88700e+05  1.787e+09  9.452905e-01  0.000000e+00  0.000000e+00  1.843e+05
1.88800e+05  1.778e+09  9.453121e-01  0.000000e+00  0.000000e+00  1.814e+05
1.88900e+05  1.769e+09  9.453336e-01  0.000000e+00  0.000000e+00  1.805e+05
1.89000e+05  1.761e+09  9.453552e-01  0.000000e+00  0.000000e+00  1.796e+05
1.89100e+05  1.752e+09  9.453767e-01  0.000000e+00  0.000000e+00  1.786e+05
1.89200e+05  1.743e+09  9.453982e-01  0.000000e+00  0.000000e+00  1.759e+05
1.89300e+05  1.735e+09  9.454196e-01  0.000000e+00  0.000000e+00  1.752e+05
1.89400e+05  1.726e+09  9.454411e-01  0.000000e+00  0.000000e+00  1.743e+05
1.89500e+05  1.717e+09  9.454626e-01  0.000000e+00  0.000000e+00  1.735e+05
1.89600e+05  1.709e+09  9.454840e-01  0.000000e+00  0.000000e+00  1.723e+05
1.89700e+05  1.700e+09  9.455054e-01  0.000000e+00  0.000000e+00  1.701e+05
1.89800e+05  1.692e+09  9.455268e-01  0.000000e+00  0.000000e+00  1.692e+05
1.89900e+05  1.684e+09  9.455482e-01  0.000000e+00  0.000000e+00  1.684e+05
1.90000e+05  1.675e+09  9.455696e-01  0.000000e+00  0.000000e+00  1.675e+05
1.90100e+05  1.667e+09  9.455910e-01  0.000000e+00  0.000000e+00  1.654e+05
1.90200e+05  1.659e+09  9.456123e-01  0.000000e+00  0.000000e+00  1.642e+05
1.90300e+05  1.650e+09  9.456337e-01  0.000000e+00  0.000000e+00  1.634e+05
1.90400e+05  1.642e+09  9.456550e-01  0.000000e+00  0.000000e+00  1.626e+05
1.90500e+05  1.634e+09  9.456763e-01  0.000000e+00  0.000000e+00  1.617e+05
1.90600e+05  1.626e+09  9.456976e-01  0.000000e+00  0.000000e+00  1.592e+05
1.90700e+05  1.618e+09  9.457189e-01  0.000000e+00  0.000000e+00  1.585e+05
1.90800e+05  1.610e+09  9.457402e-01  0.000000e+00  0.000000e+00  1.578e+05
1.90900e+05  1.602e+09  9.457615e-01  0.000000e+00  0.000000e+00  1.570e+05
1.91000e+05  1.594e+09  9.457827e-01  0.000000e+00  0.000000e+00  1.563e+05
1.91100e+05  1.586e+09  9.458040e-01  0.000000e+00  0.000000e+00  1.537e+05
1.91200e+05  1.578e+09  9.458252e-01  0.000000e+00  0.000000e+00  1.531e+05
1.91300e+05  1.570e+09  9.458464e-01  0.000000e+00  0.000000e+00  1.523e+05
1.91400e+05  1.562e+09  9.458676e-01  0.000000e+00  0.000000e+00  1.516e+05
1.91500e+05  1.555e+09  9.458888e-01  0.000000e+00  0.000000e+00  1.510e+05
1.91600e+05  1.547e+09  9.459099e-01  0.000000e+00  0.000000e+00  1.485e+05
1.91700e+05  1.539e+09  9.459311e-01  0.000000e+00  0.000000e+00  1.478e+05
1.91800e+05  1.532e+09  9.459522e-01  0.000000e+00  0.000000e+00  1.470e+05
1.91900e+05  1.524e+09  9.459733e-01  0.000000e+00  0.000000e+00  1.463e+05
1.92000e+05  1.516e+09  9.459945e-01  0.000000e+00  0.000000e+00  1.453e+05
1.92100e+05  1.509e+09  9.460156e-01  0.000000e+00  0.000000e+00  1.434e+05
1.92200e+05  1.501e+09  9.460366e-01  0.000000e+00  0.000000e+00  1.426e+05
1.92300e+05  1.494e+09  9.460577e-01  0.000000e+00  0.000000e+00  1.419e+05
1.92400e+05  1.486e+09  9.460788e-01  0.000000e+00  0.000000e+00  1.412e+05
1.92500e+05  1.479e+09  9.460998e-01  0.000000e+00  0.000000e+00  1.394e+05
1.92600e+05  1.472e+09  9.461209e-01  0.000000e+00  0.000000e+00  1.383e+05
1.92700e+05  1.464e+09  9.461419e-01  0.000000e+00  0.000000e+00  1.377e+05
1.92800e+05  1.457e+09  9.461629e-01  0.000000e+00  0.000000e+00  1.370e+05
1.92900e+05  1.450e+09  9.461839e-01  0.000000e+00  0.000000e+00  1.363e+05
1.93000e+05  1.443e+09  9.462049e-01  0.000000e+00  0.000000e+00  1.353e+05
1.93100e+05  1.435e+09  9.462258e-01  0.000000e+00  0.000000e+00  1.335e+05
1.93200e+05  1.428e+09  9.462468e-01  0.000000e+00  0.000000e+00  1.328e+05
1.93300e+05  1.421e+09  9.462677e-01  0.000000e+00  0.000000e+00  1.322e+05
1.93400e+05  1.414e+09  9.462886e-01  0.000000e+00  0.000000e+00  1.315e+05
1.93500e+05  1.407e+09  9.463095e-01  0.000000e+00  0.000000e+00  1.310e+05
1.93600e+05  1.400e+09  9.463304e-01  0.000000e+00  0.000000e+00  1.288e+05
1.93700e+05  1.393e+09  9.463513e-01  0.000000e+00  0.000000e+00  1.282e+05
1.93800e+05  1.386e+09  9.463722e-01  0.000000e+00  0.000000e+00  1.275e+05
1.93900e+05  1.379e+09  9.463931e-01  0.000000e+00  0.000000e+00  1.269e+05
1.94000e+05  1.373e+09  9.464139e-01  0.000000e+00  0.000000e+00  1.263e+05
1.94100e+05  1.366e+09  9.464347e-01  0.000000e+00  0.000000e+00  1.242e+05
1.94200e+05  1.359e+09  9.464556e-01  0.000000e+00  0.000000e+00  1.237e+05
1.94300e+05  1.352e+09  9.464764e-01  0.000000e+00  0.000000e+00  1.230e+05
1.94400e+05  1.345e+09  9.464972e-01  0.000000e+00  0.000000e+00  1.224e+05
1.94500e+05  1.339e+09  9.465179e-01  0.000000e+00  0.000000e+00  1.218e+05
1.94600e+05  1.332e+09  9.465387e-01  0.000000e+00  0.000000e+00  1.198e+05
1.94700e+05  1.325e+09  9.465595e-01  0.000000e+00  0.000000e+00  1.193e+05
1.94800e+05  1.319e+09  9.465802e-01  0.000000e+00  0.000000e+00  1.187e+05
1.94900e+05  1.312e+09  9.466009e-01  0.000000e+00  0.000000e+00  1.181e+05
1.95000e+05  1.306e+09  9.466216e-01  0.000000e+00  0.000000e+00  1.175e+05
1.95100e+05  1.299e+09  9.466423e-01  0.000000e+00  0.000000e+00  1.159e+05
1.95200e+05  1.293e+09  9.466630e-01  0.000000e+00  0.000000e+00  1.151e+05
1.95300e+05  1.286e+09  9.466837e-01  0.000000e+00  0.000000e+00  1.145e+05
1.95400e+05  1.280e+09  9.467044e-01  0.000000e+00  0.000000e+00  1.139e+05
1.95500e+05  1.274e+09  9.467250e-01  0.000000e+00  0.000000e+00  1.134e+05
1.95600e+05  1.267e+09  9.467456e-01  0.000000e+00  0.000000e+00  1.125e+05
1.95700e+05  1.261e+09  9.467663e-01  0.000000e+00  0.000000e+00  1.110e+05
1.95800e+05  1.255e+09  9.467869e-01  0.000000e+00  0.000000e+00  1.104e+05
1.95900e+05  1.248e+09  9.468075e-01  0.000000e+00  0.000000e+00  1.099e+05
1.96000e+05  1.242e+09  9.468280e-01  0.000000e+00  0.000000e+00  1.093e+05
1.96100e+05  1.236e+09  9.468486e-01  0.000000e+00  0.000000e+00  1.087e+05
1.96200e+05  1.230e+09  9.468692e-01  0.000000e+00  0.000000e+00  1.069e+05
1.96300e+05  1.224e+09  9.468897e-01  0.000000e+00  0.000000e+00  1.065e+05
1.96400e+05  1.218e+09  9.469102e-01  0.000000e+00  0.000000e+00  1.059e+05
1.96500e+05  1.212e+09  9.469307e-01  0.000000e+00  0.000000e+00  1.054e+05
1.96600e+05  1.206e+09  9.469512e-01  0.000000e+00  0.000000e+00  1.049e+05
1.96700e+05  1.200e+09  9.469717e-01  0.000000e+00  0.000000e+00  1.045e+05
1.96800e+05  1.194e+09  9.469922e-01  0.000000e+00  0.000000e+00  1.027e+05
1.96900e+05  1.188e+09  9.470127e-01  0.000000e+00  0.000000e+00  1.021e+05
1.97000e+05  1.182e+09  9.470331e-01  0.000000e+00  0.000000e+00  1.016e+05
1.97100e+05  1.176e+09  9.470536e-01  0.000000e+00  0.000000e+00  1.011e+05
1.97200e+05  1.170e+09  9.470740e-01  0.000000e+00  0.000000e+00  1.006e+05
1.97300e+05  1.164e+09  9.470944e-01  0.000000e+00  0.000000e+00  9.921e+04
1.97400e+05  1.158e+09  9.471148e-01  0.000000e+00  0.000000e+00  9.846e+04
1.97500e+05  1.153e+09  9.471352e-01  0.000000e+00  0.000000e+00  9.798e+04
1.97600e+05  1.147e+09  9.471555e-01  0.000000e+00  0.000000e+00  9.749e+04
1.97700e+05  1.141e+09  9.471759e-01  0.000000e+00  0.000000e+00  9.700e+04
1.97800e+05  1.136e+09  9.471963e-01  0.000000e+00  0.000000e+00  9.658e+04
1.97900e+05  1.130e+09  9.472166e-01  0.000000e+00  0.000000e+00  9.485e+04
1.98000e+05  1.124e+09  9.472369e-01  0.000000e+00  0.000000e+00  9.444e+04
1.98100e+05  1.119e+09  9.472572e-01  0.000000e+00  0.000000e+00  9.397e+04
1.98200e+05  1.113e+09  9.472775e-01  0.000000e+00  0.000000e+00  9.350e+04
1.98300e+05  1.108e+09  9.472978e-01  0.000000e+00  0.000000e+00  9.304e+04
1.98400e+05  1.102e+09  9.473181e-01  0.000000e+00  0.000000e+00  9.263e+04
1.98500e+05  1.097e+09  9.473383e-01  0.000000e+00  0.000000e+00  9.096e+04
1.98600e+05  1.091e+09  9.473586e-01  0.000000e+00  0.000000e+00  9.057e+04
1.98700e+05  1.086e+09  9.473788e-01  0.000000e+00  0.000000e+00  9.011e+04
1.98800e+05  1.080e+09  9.473990e-01  0.000000e+00  0.000000e+00  8.967e+04
1.98900e+05  1.075e+09  9.474192e-01  0.000000e+00  0.000000e+00  8.923e+04
1.99000e+05  1.070e+09  9.474394e-01  0.000000e+00  0.000000e+00  8.854e+04
1.99100e+05  1.064e+09  9.474596e-01  0.000000e+00  0.000000e+00  8.728e+04
1.99200e+05  1.059e+09  9.474797e-01  0.000000e+00  0.000000e+00  8.683e+04
1.99300e+05  1.054e+09  9.474999e-01  0.000000e+00  0.000000e+00  8.640e+04
1.99400e+05  1.048e+09  9.475200e-01  0.000000e+00  0.000000e+00  8.597e+04
1.99500e+05  1.043e+09  9.475402e-01  0.000000e+00  0.000000e+00  8.555e+04
1.99600e+05  1.038e+09  9.475603e-01  0.000000e+00  0.000000e+00  8.489e+04
1.99700e+05  1.033e+09  9.475804e-01  0.000000e+00  0.000000e+00  8.368e+04
1.99800e+05  1.028e+09  9.476005e-01  0.000000e+00  0.000000e+00  8.324e+04
1.99900e+05  1.023e+09  9.476205e-01  0.000000e+00  0.000000e+00  8.283e+04
2.00000e+05  1.017e+09  9.476406e-01  0.000000e+00  0.000000e+00  8.242e+04
2.00100e+05  1.012e+09  9.476606e-01  0.000000e+00  0.000000e+00  8.201e+04
2.00200e+05  1.007e+09  9.476807e-01  0.000000e+00  0.000000e+00  8.138e+04
2.00300e+05  1.002e+09  9.477007e-01  0.000000e+00  0.000000e+00  8.020e+04
2.00400e+05  9.974e+08  9.477207e-01  0.000000e+00  0.000000e+00  7.979e+04
2.00500e+05  9.924e+08  9.477407e-01  0.000000e+00  0.000000e+00  7.939e+04
2.00600e+05  9.875e+08  9.477607e-01  0.000000e+00  0.000000e+00  7.900e+04
2.00700e+05  9.826e+08  9.477807e-01  0.000000e+00  0.000000e+00  7.860e+04
2.00800e+05  9.777e+08  9.478006e-01  0.000000e+00  0.000000e+00  7.827e+04
2.00900e+05  9.728e+08  9.478206e-01  0.000000e+00  0.000000e+00  7.680e+04
2.01000e+05  9.679e+08  9.478405e-01  0.000000e+00  0.000000e+00  7.647e+04
2.01100e+05  9.631e+08  9.478604e-01  0.000000e+00  0.000000e+00  7.609e+04
2.01200e+05  9.583e+08  9.478803e-01  0.000000e+00  0.000000e+00  7.571e+04
2.01300e+05  9.536e+08  9.479002e-01  0.000000e+00  0.000000e+00  7.533e+04
2.01400e+05  9.488e+08  9.479201e-01  0.000000e+00  0.000000e+00  7.501e+04
2.01500e+05  9.441e+08  9.479400e-01  0.000000e+00  0.000000e+00  7.359e+04
2.01600e+05  9.394e+08  9.479599e-01  0.000000e+00  0.000000e+00  7.327e+04
2.01700e+05  9.347e+08  9.479797e-01  0.000000e+00  0.000000e+00  7.291e+04
2.01800e+05  9.300e+08  9.479995e-01  0.000000e+00  0.000000e+00  7.254e+04
2.01900e+05  9.254e+08  9.480194e-01  0.000000e+00  0.000000e+00  7.218e+04
2.02000e+05  9.208e+08  9.480392e-01  0.000000e+00  0.000000e+00  7.181e+04
2.02100e+05  9.162e+08  9.480590e-01  0.000000e+00  0.000000e+00  7.075e+04
2.02200e+05  9.116e+08  9.480787e-01  0.000000e+00  0.000000e+00  7.019e+04
2.02300e+05  9.071e+08  9.480985e-01  0.000000e+00  0.000000e+00  6.985e+04
2.02400e+05  9.026e+08  9.481183e-01  0.000000e+00  0.000000e+00  6.950e+04
2.02500e+05  8.981e+08  9.481380e-01  0.000000e+00  0.000000e+00  6.915e+04
2.02600e+05  8.936e+08  9.481577e-01  0.000000e+00  0.000000e+00  6.881e+04
2.02700e+05  8.892e+08  9.481775e-01  0.000000e+00  0.000000e+00  6.855e+04
2.02800e+05  8.847e+08  9.481972e-01  0.000000e+00  0.000000e+00  6.726e+04
2.02900e+05  8.803e+08  9.482169e-01  0.000000e+00  0.000000e+00  6.691e+04
2.03000e+05  8.759e+08  9.482365e-01  0.000000e+00  0.000000e+00  6.657e+04
2.03100e+05  8.716e+08  9.482562e-01  0.000000e+00  0.000000e+00  6.624e+04
2.03200e+05  8.672e+08  9.482759e-01  0.000000e+00  0.000000e+00  6.591e+04
2.03300e+05  8.629e+08  9.482955e-01  0.000000e+00  0.000000e+00  6.559e+04
2.03400e+05  8.586e+08  9.483151e-01  0.000000e+00  0.000000e+00  6.505e+04
2.03500e+05  8.543e+08  9.483348e-01  0.000000e+00  0.000000e+00  6.409e+04
2.03600e+05  8.501e+08  9.483544e-01  0.000000e+00  0.000000e+00  6.375e+04
2.03700e+05  8.458e+08  9.483740e-01  0.000000e+00  0.000000e+00  6.344e+04
2.03800e+05  8.416e+08  9.483936e-01  0.000000e+00  0.000000e+00  6.312e+04
2.03900e+05  8.374e+08  9.484131e-01  0.000000e+00  0.000000e+00  6.281e+04
2.04000e+05  8.332e+08  9.484327e-01  0.000000e+00  0.000000e+00  6.254e+04
2.04100e+05  8.291e+08  9.484522e-01  0.000000e+00  0.000000e+00  6.131e+04
2.04200e+05  8.250e+08  9.484718e-01  0.000000e+00  0.000000e+00  6.105e+04
2.04300e+05  8.208e+08  9.484913e-01  0.000000e+00  0.000000e+00  6.074e+04
2.04400e+05  8.168e+08  9.485108e-01  0.000000e+00  0.000000e+00  6.044e+04
2.04500e+05  8.127e+08  9.485303e-01  0.000000e+00  0.000000e+00  6.014e+04
2.04600e+05  8.086e+08  9.485498e-01  0.000000e+00  0.000000e+00  5.984e+04
2.04700e+05  8.046e+08  9.485692e-01  0.000000e+00  0.000000e+00  5.962e+04
2.04800e+05  8.006e+08  9.485887e-01  0.000000e+00  0.000000e+00  5.846e+04
2.04900e+05  7.966e+08  9.486081e-01  0.000000e+00  0.000000e+00  5.815e+04
2.05000e+05  7.926e+08  9.486276e-01  0.000000e+00  0.000000e+00  5.786e+04
2.05100e+05  7.887e+08  9.486470e-01  0.000000e+00  0.000000e+00  5.757e+04
2.05200e+05  7.847e+08  9.486664e-01  0.000000e+00  0.000000e+00  5.729e+04
2.05300e+05  7.808e+08  9.486858e-01  0.000000e+00  0.000000e+00  5.700e+04
2.05400e+05  7.769e+08  9.487052e-01  0.000000e+00  0.000000e+00  5.676e+04
2.05500e+05  7.731e+08  9.487246e-01  0.000000e+00  0.000000e+00  5.562e+04
2.05600e+05  7.692e+08  9.487439e-01  0.000000e+00  0.000000e+00  5.538e+04
2.05700e+05  7.654e+08  9.487633e-01  0.000000e+00  0.000000e+00  5.511e+04
2.05800e+05  7.616e+08  9.487826e-01  0.000000e+00  0.000000e+00  5.483e+04
2.05900e+05  7.578e+08  9.488019e-01  0.000000e+00  0.000000e+00  5.456e+04
2.06000e+05  7.540e+08  9.488212e-01  0.000000e+00  0.000000e+00  5.429e+04
2.06100e+05  7.502e+08  9.488405e-01  0.000000e+00  0.000000e+00  5.409e+04
2.06200e+05  7.465e+08  9.488598e-01  0.000000e+00  0.000000e+00  5.302e+04
2.06300e+05  7.428e+08  9.488791e-01  0.000000e+00  0.000000e+00  5.274e+04
2.06400e+05  7.391e+08  9.488983e-01  0.000000e+00  0.000000e+00  5.247e+04
2.06500e+05  7.354e+08  9.489176e-01  0.000000e+00  0.000000e+00  5.221e+04
2.06600e+05  7.317e+08  9.489368e-01  0.000000e+00  0.000000e+00  5.195e+04
2.06700e+05  7.281e+08  9.489561e-01  0.000000e+00  0.000000e+00  5.169e+04
2.06800e+05  7.244e+08  9.489753e-01  0.000000e+00  0.000000e+00  5.148e+04
2.06900e+05  7.208e+08  9.489945e-01  0.000000e+00  0.000000e+00  5.042e+04
2.07000e+05  7.172e+08  9.490137e-01  0.000000e+00  0.000000e+00  5.021e+04
2.07100e+05  7.136e+08  9.490328e-01  0.000000e+00  0.000000e+00  4.996e+04
2.07200e+05  7.101e+08  9.490520e-01  0.000000e+00  0.000000e+00  4.971e+04
2.07300e+05  7.065e+08  9.490711e-01  0.000000e+00  0.000000e+00  4.946e+04
2.07400e+05  7.030e+08  9.490903e-01  0.000000e+00  0.000000e+00  4.921e+04
2.07500e+05  6.995e+08  9.491094e-01  0.000000e+00  0.000000e+00  4.895e+04
2.07600e+05  6.960e+08  9.491285e-01  0.000000e+00  0.000000e+00  4.796e+04
2.07700e+05  6.925e+08  9.491476e-01  0.000000e+00  0.000000e+00  4.778e+04
2.07800e+05  6.891e+08  9.491667e-01  0.000000e+00  0.000000e+00  4.755e+04
2.07900e+05  6.857e+08  9.491858e-01  0.000000e+00  0.000000e+00  4.731e+04
2.08000e+05  6.822e+08  9.492049e-01  0.000000e+00  0.000000e+00  4.707e+04
2.08100e+05  6.788e+08  9.492239e-01  0.000000e+00  0.000000e+00  4.684e+04
2.08200e+05  6.754e+08  9.492430e-01  0.000000e+00  0.000000e+00  4.661e+04
2.08300e+05  6.721e+08  9.492620e-01  0.000000e+00  0.000000e+00  4.644e+04
2.08400e+05  6.687e+08  9.492810e-01  0.000000e+00  0.000000e+00  4.549e+04
2.08500e+05  6.654e+08  9.493000e-01  0.000000e+00  0.000000e+00  4.525e+04
2.08600e+05  6.621e+08  9.493190e-01  0.000000e+00  0.000000e+00  4.502e+04
2.08700e+05  6.588e+08  9.493380e-01  0.000000e+00  0.000000e+00  4.480e+04
2.08800e+05  6.555e+08  9.493570e-01  0.000000e+00  0.000000e+00  4.457e+04
2.08900e+05  6.522e+08  9.493759e-01  0.000000e+00  0.000000e+00  4.435e+04
2.09000e+05  6.490e+08  9.493949e-01  0.000000e+00  0.000000e+00  4.417e+04
2.09100e+05  6.457e+08  9.494138e-01  0.000000e+00  0.000000e+00  4.323e+04
2.09200e+05  6.425e+08  9.494327e-01  0.000000e+00  0.000000e+00  4.305e+04
2.09300e+05  6.393e+08  9.494516e-01  0.000000e+00  0.000000e+00  4.283e+04
2.09400e+05  6.361e+08  9.494705e-01  0.000000e+00  0.000000e+00  4.262e+04
2.09500e+05  6.329e+08  9.494894e-01  0.000000e+00  0.000000e+00  4.241e+04
2.09600e+05  6.298e+08  9.495083e-01  0.000000e+00  0.000000e+00  4.219e+04
2.09700e+05  6.266e+08  9.495271e-01  0.000000e+00  0.000000e+00  4.198e+04
2.09800e+05  6.235e+08  9.495460e-01  0.000000e+00  0.000000e+00  4.181e+04
2.09900e+05  6.204e+08  9.495648e-01  0.000000e+00  0.000000e+00  4.092e+04
2.10000e+05  6.173e+08  9.495837e-01  0.000000e+00  0.000000e+00  4.074e+04
2.10100e+05  6.142e+08  9.496025e-01  0.000000e+00  0.000000e+00  4.054e+04
2.10200e+05  6.111e+08  9.496213e-01  0.000000e+00  0.000000e+00  4.034e+04
2.10300e+05  6.081e+08  9.496401e-01  0.000000e+00  0.000000e+00  4.013e+04
2.10400e+05  6.051e+08  9.496588e-01  0.000000e+00  0.000000e+00  3.993e+04
2.10500e+05  6.020e+08  9.496776e-01  0.000000e+00  0.000000e+00  3.974e+04
2.10600e+05  5.990e+08  9.496964e-01  0.000000e+00  0.000000e+00  3.937e+04
2.10700e+05  5.960e+08  9.497151e-01  0.000000e+00  0.000000e+00  3.875e+04
2.10800e+05  5.931e+08  9.497338e-01  0.000000e+00  0.000000e+00  3.855e+04
2.10900e+05  5.901e+08  9.497526e-01  0.000000e+00  0.000000e+00  3.836e+04
2.11000e+05  5.872e+08  9.497713e-01  0.000000e+00  0.000000e+00  3.817e+04
2.11100e+05  5.842e+08  9.497900e-01  0.000000e+00  0.000000e+00  3.797e+04
2.11200e+05  5.813e+08  9.498086e-01  0.000000e+00  0.000000e+00  3.779e+04
2.11300e+05  5.784e+08  9.498273e-01  0.000000e+00  0.000000e+00  3.760e+04
2.11400e+05  5.755e+08  9.498460e-01  0.000000e+00  0.000000e+00  3.725e+04
2.11500e+05  5.727e+08  9.498646e-01  0.000000e+00  0.000000e+00  3.666e+04
2.11600e+05  5.698e+08  9.498833e-01  0.000000e+00  0.000000e+00  3.647e+04
2.11700e+05  5.669e+08  9.499019e-01  0.000000e+00  0.000000e+00  3.628e+04
2.11800e+05  5.641e+08  9.499205e-01  0.000000e+00  0.000000e+00  3.610e+04
2.11900e+05  5.613e+08  9.499391e-01  0.000000e+00  0.000000e+00  3.592e+04
2.12000e+05  5.585e+08  9.499577e-01  0.000000e+00  0.000000e+00  3.574e+04
2.12100e+05  5.557e+08  9.499763e-01  0.000000e+00  0.000000e+00  3.556e+04
2.12200e+05  5.529e+08  9.499948e-01  0.000000e+00  0.000000e+00  3.542e+04
2.12300e+05  5.502e+08  9.500134e-01  0.000000e+00  0.000000e+00  3.464e+04
2.12400e+05  5.474e+08  9.500319e-01  0.000000e+00  0.000000e+00  3.449e+04
2.12500e+05  5.447e+08  9.500504e-01  0.000000e+00  0.000000e+00  3.432e+04
2.12600e+05  5.420e+08  9.500690e-01  0.000000e+00  0.000000e+00  3.414e+04
2.12700e+05  5.393e+08  9.500875e-01  0.000000e+00  0.000000e+00  3.397e+04
2.12800e+05  5.366e+08  9.501060e-01  0.000000e+00  0.000000e+00  3.380e+04
2.12900e+05  5.339e+08  9.501244e-01  0.000000e+00  0.000000e+00  3.363e+04
2.13000e+05  5.312e+08  9.501429e-01  0.000000e+00  0.000000e+00  3.350e+04
2.13100e+05  5.286e+08  9.501614e-01  0.000000e+00  0.000000e+00  3.275e+04
2.13200e+05  5.259e+08  9.501798e-01  0.000000e+00  0.000000e+00  3.261e+04
2.13300e+05  5.233e+08  9.501983e-01  0.000000e+00  0.000000e+00  3.245e+04
2.13400e+05  5.207e+08  9.502167e-01  0.000000e+00  0.000000e+00  3.228e+04
2.13500e+05  5.181e+08  9.502351e-01  0.000000e+00  0.000000e+00  3.212e+04
2.13600e+05  5.155e+08  9.502535e-01  0.000000e+00  0.000000e+00  3.196e+04
2.13700e+05  5.129e+08  9.502719e-01  0.000000e+00  0.000000e+00  3.180e+04
2.13800e+05  5.104e+08  9.502903e-01  0.000000e+00  0.000000e+00  3.163e+04
2.13900e+05  5.078e+08  9.503086e-01  0.000000e+00  0.000000e+00  3.106e+04
2.14000e+05  5.053e+08  9.503270e-01  0.000000e+00  0.000000e+00  3.082e+04
2.14100e+05  5.028e+08  9.503453e-01  0.000000e+00  0.000000e+00  3.067e+04
2.14200e+05  5.003e+08  9.503637e-01  0.000000e+00  0.000000e+00  3.052e+04
2.14300e+05  4.978e+08  9.503820e-01  0.000000e+00  0.000000e+00  3.036e+04
2.14400e+05  4.953e+08  9.504003e-01  0.000000e+00  0.000000e+00  3.021e+04
2.14500e+05  4.928e+08  9.504186e-01  0.000000e+00  0.000000e+00  3.006e+04
2.14600e+05  4.903e+08  9.504369e-01  0.000000e+00  0.000000e+00  2.991e+04
2.14700e+05  4.879e+08  9.504552e-01  0.000000e+00  0.000000e+00  2.975e+04
2.14800e+05  4.854e+08  9.504734e-01  0.000000e+00  0.000000e+00  2.908e+04
2.14900e+05  4.830e+08  9.504917e-01  0.000000e+00  0.000000e+00  2.898e+04
2.15000e+05  4.806e+08  9.505099e-01  0.000000e+00  0.000000e+00  2.884e+04
2.15100e+05  4.782e+08  9.505281e-01  0.000000e+00  0.000000e+00  2.869e+04
2.15200e+05  4.758e+08  9.505464e-01  0.000000e+00  0.000000e+00  2.855e+04
2.15300e+05  4.734e+08  9.505646e-01  0.000000e+00  0.000000e+00  2.841e+04
2.15400e+05  4.711e+08  9.505828e-01  0.000000e+00  0.000000e+00  2.826e+04
2.15500e+05  4.687e+08  9.506009e-01  0.000000e+00  0.000000e+00  2.812e+04
2.15600e+05  4.664e+08  9.506191e-01  0.000000e+00  0.000000e+00  2.801e+04
